0, 0, Header, 1, 9, 480
1, 0, Start_track
1, 45680, Tempo, 750000
1, 45740, Tempo, 754717
1, 45800, Tempo, 759494
1, 45840, Tempo, 764331
1, 45900, Tempo, 769231
1, 45940, Tempo, 774194
1, 45960, Tempo, 784314
1, 46080, Tempo, 727273
1, 46920, Tempo, 794702
1, 47040, Tempo, 727273
1, 47280, Tempo, 722892
1, 47340, Tempo, 727273
1, 47400, Tempo, 731707
1, 47440, Tempo, 736196
1, 47500, Tempo, 740741
1, 47560, Tempo, 745342
1, 47600, Tempo, 750000
1, 47660, Tempo, 754717
1, 47720, Tempo, 759494
1, 47760, Tempo, 764331
1, 47820, Tempo, 769231
1, 47860, Tempo, 774194
1, 47880, Tempo, 784314
1, 48120, Tempo, 722892
1, 48960, Tempo, 731707
1, 49120, Tempo, 816327
1, 49180, Tempo, 740741
1, 49200, Tempo, 740741
1, 49300, Tempo, 745342
1, 49400, Tempo, 750000
1, 49500, Tempo, 754717
1, 49600, Tempo, 759494
1, 49700, Tempo, 764331
1, 49800, Tempo, 769231
1, 49900, Tempo, 774194
1, 49920, Tempo, 805369
1, 50040, Tempo, 759494
1, 51120, Tempo, 779221
1, 51600, Tempo, 800000
1, 51840, Tempo, 789474
1, 51960, Tempo, 722892
1, 52800, Tempo, 731707
1, 52960, Tempo, 816327
1, 53020, Tempo, 740741
1, 53040, Tempo, 740741
1, 53140, Tempo, 745342
1, 53240, Tempo, 750000
1, 53340, Tempo, 754717
1, 53440, Tempo, 759494
1, 53540, Tempo, 764331
1, 53640, Tempo, 769231
1, 53740, Tempo, 774194
1, 53760, Tempo, 805369
1, 53880, Tempo, 764331
1, 54600, Tempo, 810811
1, 54720, Tempo, 764331
1, 55040, Tempo, 759494
1, 55340, Tempo, 754717
1, 55640, Tempo, 750000
1, 55680, Tempo, 784314
1, 55920, Tempo, 727273
1, 56400, Tempo, 745342
1, 57120, Tempo, 714286
1, 57360, Tempo, 740741
1, 58080, Tempo, 714286
1, 58560, Tempo, 736196
1, 60000, Tempo, 714286
1, 60480, Tempo, 740741
1, 61920, Tempo, 714286
1, 62400, Tempo, 740741
1, 62880, Tempo, 714286
1, 63360, Tempo, 740741
1, 63600, Tempo, 805369
1, 64080, Tempo, 888889
1, 64320, Tempo, 960000
1, 64560, Tempo, 1132075
1, 64800, Tempo, 1290323
1, 65040, Tempo, 718563
1, 65280, Tempo, 717103
1, 65280, Marker_t, "1. Teil Wiederholung"
1, 66720, Tempo, 731707
1, 67200, Tempo, 717103
1, 68400, Tempo, 724725
1, 68640, Tempo, 731707
1, 69120, Tempo, 717103
1, 69840, Tempo, 732601
1, 70080, Tempo, 717103
1, 72000, Tempo, 717103
1, 72160, Tempo, 720894
1, 72320, Tempo, 724725
1, 72480, Tempo, 728686
1, 72640, Tempo, 732601
1, 72800, Tempo, 736558
1, 72960, Tempo, 717103
1, 74400, Tempo, 724725
1, 74880, Tempo, 717103
1, 76080, Tempo, 724725
1, 76320, Tempo, 724725
1, 76800, Tempo, 717103
1, 77520, Tempo, 732601
1, 77760, Tempo, 717103
1, 78720, Tempo, 728686
1, 78960, Tempo, 717103
1, 79200, Tempo, 752823
1, 79680, Tempo, 728686
1, 80160, Tempo, 717103
1, 80640, Tempo, 732601
1, 80880, Tempo, 714286
1, 81360, Tempo, 727273
1, 81600, Tempo, 728686
1, 82080, Tempo, 717103
1, 82560, Tempo, 732601
1, 82780, Tempo, 731707
1, 82800, Tempo, 710059
1, 83280, Tempo, 727273
1, 83500, Tempo, 701754
1, 83520, Tempo, 779221
1, 83760, Tempo, 882353
1, 84480, Tempo, 717103
1, 85800, Tempo, 748690
1, 85920, Tempo, 714286
1, 87000, Tempo, 757002
1, 87120, Tempo, 724725
1, 87600, Tempo, 740558
1, 87720, Tempo, 724725
1, 88320, Tempo, 717103
1, 88800, Tempo, 705882
1, 89640, Tempo, 744602
1, 89760, Tempo, 717103
1, 90240, Tempo, 713352
1, 90440, Tempo, 717103
1, 90640, Tempo, 720894
1, 90840, Tempo, 724725
1, 91080, Tempo, 783085
1, 91200, Tempo, 748690
1, 92040, Tempo, 845070
1, 92160, Tempo, 745342
1, 92400, Tempo, 714286
1, 92880, Tempo, 714286
1, 92960, Tempo, 718563
1, 93040, Tempo, 722892
1, 93120, Tempo, 745342
1, 93360, Tempo, 714286
1, 94000, Tempo, 759494
1, 94080, Tempo, 714286
1, 94480, Tempo, 784314
1, 94560, Tempo, 714286
1, 94960, Tempo, 794702
1, 95040, Tempo, 727273
1, 96000, Tempo, 714286
1, 97440, Tempo, 705882
1, 97800, Tempo, 759494
1, 97920, Tempo, 722892
1, 98400, Tempo, 714286
1, 99840, Tempo, 714286
1, 101280, Tempo, 722892
1, 101760, Tempo, 714286
1, 104040, Tempo, 750000
1, 104160, Tempo, 714286
1, 105120, Tempo, 705882
1, 105480, Tempo, 759494
1, 105600, Tempo, 727273
1, 105960, Tempo, 754717
1, 106080, Tempo, 714286
1, 107880, Tempo, 750000
1, 108000, Tempo, 714286
1, 109320, Tempo, 794702
1, 109440, Tempo, 727273
1, 110280, Tempo, 794702
1, 110400, Tempo, 727273
1, 110640, Tempo, 722892
1, 110700, Tempo, 727273
1, 110760, Tempo, 731707
1, 110800, Tempo, 736196
1, 110860, Tempo, 740741
1, 110920, Tempo, 745342
1, 110960, Tempo, 750000
1, 111020, Tempo, 754717
1, 111080, Tempo, 759494
1, 111120, Tempo, 764331
1, 111180, Tempo, 769231
1, 111220, Tempo, 774194
1, 111240, Tempo, 784314
1, 111360, Tempo, 727273
1, 112200, Tempo, 794702
1, 112320, Tempo, 727273
1, 112560, Tempo, 722892
1, 112620, Tempo, 727273
1, 112680, Tempo, 731707
1, 112720, Tempo, 736196
1, 112780, Tempo, 740741
1, 112840, Tempo, 745342
1, 112880, Tempo, 750000
1, 112940, Tempo, 754717
1, 113000, Tempo, 759494
1, 113040, Tempo, 764331
1, 113100, Tempo, 769231
1, 113140, Tempo, 774194
1, 113160, Tempo, 784314
1, 113400, Tempo, 722892
1, 114240, Tempo, 731707
1, 114400, Tempo, 816327
1, 114460, Tempo, 740741
1, 114480, Tempo, 740741
1, 114580, Tempo, 745342
1, 114680, Tempo, 750000
1, 114780, Tempo, 754717
1, 114880, Tempo, 759494
1, 114980, Tempo, 764331
1, 115080, Tempo, 769231
1, 115180, Tempo, 774194
1, 115200, Tempo, 805369
1, 115320, Tempo, 759494
1, 116400, Tempo, 779221
1, 116880, Tempo, 800000
1, 117120, Tempo, 789474
1, 117240, Tempo, 722892
1, 118080, Tempo, 731707
1, 118240, Tempo, 816327
1, 118300, Tempo, 740741
1, 118320, Tempo, 740741
1, 118420, Tempo, 745342
1, 118520, Tempo, 750000
1, 118620, Tempo, 754717
1, 118720, Tempo, 759494
1, 118820, Tempo, 764331
1, 118920, Tempo, 769231
1, 119020, Tempo, 774194
1, 119040, Tempo, 805369
1, 119160, Tempo, 764331
1, 119880, Tempo, 810811
1, 120000, Tempo, 764331
1, 120320, Tempo, 759494
1, 120620, Tempo, 754717
1, 120920, Tempo, 750000
1, 120960, Tempo, 784314
1, 121200, Tempo, 727273
1, 121680, Tempo, 745342
1, 122400, Tempo, 714286
1, 122640, Tempo, 740741
1, 123360, Tempo, 714286
1, 123840, Tempo, 736196
1, 125280, Tempo, 714286
1, 125760, Tempo, 740741
1, 127200, Tempo, 714286
1, 127680, Tempo, 740741
1, 128160, Tempo, 714286
1, 128640, Tempo, 740741
1, 128880, Tempo, 805369
1, 129360, Tempo, 888889
1, 129600, Tempo, 1043478
1, 129840, Tempo, 1290323
1, 130320, Tempo, 718563
1, 130560, Marker_t, "2. Teil"
1, 131280, Tempo, 754717
1, 131520, Tempo, 731707
1, 131800, Tempo, 731707
1, 132000, Tempo, 714286
1, 132240, Tempo, 745342
1, 132480, Tempo, 718563
1, 132960, Tempo, 727273
1, 133200, Tempo, 805369
1, 133440, Tempo, 750000
1, 133920, Tempo, 731707
1, 134400, Tempo, 714286
1, 135120, Tempo, 740741
1, 135360, Tempo, 714286
1, 135600, Tempo, 731707
1, 135840, Tempo, 714286
1, 136080, Tempo, 731707
1, 136320, Tempo, 714286
1, 136560, Tempo, 727273
1, 136800, Tempo, 745342
1, 137040, Tempo, 833333
1, 137280, Tempo, 805369
1, 137760, Tempo, 789474
1, 138000, Tempo, 714286
1, 138960, Tempo, 736196
1, 139200, Tempo, 714286
1, 139680, Tempo, 714286
1, 140160, Tempo, 689655
1, 140880, Tempo, 701754
1, 141120, Tempo, 701754
1, 142080, Tempo, 689655
1, 142800, Tempo, 701754
1, 143040, Tempo, 701754
1, 144000, Tempo, 689655
1, 144720, Tempo, 714286
1, 144960, Tempo, 701754
1, 147840, Tempo, 714286
1, 148560, Tempo, 701754
1, 148800, Tempo, 714286
1, 149520, Tempo, 701754
1, 149760, Tempo, 714286
1, 150000, Tempo, 701754
1, 150240, Tempo, 714286
1, 150480, Tempo, 697674
1, 150720, Tempo, 714286
1, 151320, Tempo, 701754
1, 151680, Tempo, 731707
1, 151800, Tempo, 714286
1, 152160, Tempo, 731707
1, 152280, Tempo, 718563
1, 152640, Tempo, 714286
1, 152880, Tempo, 731707
1, 153120, Tempo, 714286
1, 153360, Tempo, 731707
1, 153600, Tempo, 714286
1, 154560, Tempo, 740741
1, 154800, Tempo, 769231
1, 155040, Tempo, 740741
1, 155280, Tempo, 769231
1, 155520, Tempo, 750000
1, 156480, Tempo, 717103
1, 157720, Tempo, 731707
1, 157920, Tempo, 731707
1, 158400, Tempo, 717103
1, 159600, Tempo, 724725
1, 159840, Tempo, 731707
1, 160320, Tempo, 717103
1, 161040, Tempo, 732601
1, 161280, Tempo, 717103
1, 163200, Tempo, 717103
1, 163360, Tempo, 720894
1, 163520, Tempo, 724725
1, 163680, Tempo, 728686
1, 163840, Tempo, 732601
1, 164000, Tempo, 736558
1, 164160, Tempo, 717103
1, 165600, Tempo, 724725
1, 166080, Tempo, 717103
1, 167280, Tempo, 724725
1, 167520, Tempo, 724725
1, 168000, Tempo, 717103
1, 168720, Tempo, 732601
1, 168960, Tempo, 717103
1, 169920, Tempo, 728686
1, 170160, Tempo, 717103
1, 170400, Tempo, 752823
1, 170880, Tempo, 728686
1, 171360, Tempo, 717103
1, 171840, Tempo, 732601
1, 172080, Tempo, 714286
1, 172560, Tempo, 727273
1, 172800, Tempo, 728686
1, 173280, Tempo, 717103
1, 173760, Tempo, 732601
1, 173980, Tempo, 731707
1, 174000, Tempo, 710059
1, 174480, Tempo, 727273
1, 174700, Tempo, 701754
1, 174720, Tempo, 779221
1, 174960, Tempo, 882353
1, 175680, Tempo, 717103
1, 177000, Tempo, 748690
1, 177120, Tempo, 714286
1, 178200, Tempo, 757002
1, 178320, Tempo, 724725
1, 178800, Tempo, 740558
1, 178920, Tempo, 724725
1, 179520, Tempo, 717103
1, 180000, Tempo, 705882
1, 180840, Tempo, 744602
1, 180960, Tempo, 717103
1, 181440, Tempo, 713352
1, 181640, Tempo, 717103
1, 181840, Tempo, 720894
1, 182040, Tempo, 724725
1, 182280, Tempo, 783085
1, 182400, Tempo, 748690
1, 183240, Tempo, 845070
1, 183600, Tempo, 714286
1, 184080, Tempo, 714286
1, 184160, Tempo, 718563
1, 184240, Tempo, 722892
1, 184320, Tempo, 745342
1, 184560, Tempo, 714286
1, 185200, Tempo, 759494
1, 185280, Tempo, 745342
1, 185520, Tempo, 714286
1, 185760, Tempo, 710059
1, 185820, Tempo, 714286
1, 185860, Tempo, 718563
1, 185900, Tempo, 722892
1, 185940, Tempo, 727273
1, 186000, Tempo, 731707
1, 186040, Tempo, 736196
1, 186080, Tempo, 740741
1, 186120, Tempo, 745342
1, 186140, Tempo, 727273
1, 186160, Tempo, 759494
1, 186240, Tempo, 745342
1, 186480, Tempo, 727273
1, 186720, Tempo, 714286
1, 187120, Tempo, 759494
1, 187200, Tempo, 745342
1, 187440, Tempo, 722892
1, 188080, Tempo, 759494
1, 188160, Tempo, 745342
1, 188400, Tempo, 714286
1, 189040, Tempo, 759494
1, 189120, Tempo, 714286
1, 189520, Tempo, 784314
1, 189600, Tempo, 714286
1, 190000, Tempo, 794702
1, 190080, Tempo, 736196
1, 190520, Tempo, 750000
1, 190800, Tempo, 774194
1, 190920, Tempo, 816327
1, 191040, Tempo, 750000
1, 191520, Tempo, 727273
1, 192480, Tempo, 714286
1, 192840, Tempo, 759494
1, 192960, Tempo, 731707
1, 193440, Tempo, 714286
1, 194400, Tempo, 722892
1, 194640, Tempo, 727273
1, 194860, Tempo, 697674
1, 194880, Tempo, 750000
1, 195360, Tempo, 727273
1, 196320, Tempo, 714286
1, 196680, Tempo, 759494
1, 197040, Tempo, 714286
1, 199080, Tempo, 750000
1, 199200, Tempo, 714286
1, 200160, Tempo, 705882
1, 200520, Tempo, 759494
1, 200640, Tempo, 727273
1, 201000, Tempo, 754717
1, 201120, Tempo, 714286
1, 202920, Tempo, 750000
1, 203040, Tempo, 714286
1, 204360, Tempo, 794702
1, 204480, Tempo, 727273
1, 205320, Tempo, 794702
1, 205440, Tempo, 727273
1, 205680, Tempo, 722892
1, 205740, Tempo, 727273
1, 205800, Tempo, 731707
1, 205840, Tempo, 736196
1, 205900, Tempo, 740741
1, 205960, Tempo, 745342
1, 206000, Tempo, 750000
1, 206060, Tempo, 754717
1, 206120, Tempo, 759494
1, 206160, Tempo, 764331
1, 206220, Tempo, 769231
1, 206260, Tempo, 774194
1, 206280, Tempo, 784314
1, 206400, Tempo, 727273
1, 207240, Tempo, 794702
1, 207360, Tempo, 727273
1, 207600, Tempo, 722892
1, 207660, Tempo, 727273
1, 207720, Tempo, 731707
1, 207760, Tempo, 736196
1, 207820, Tempo, 740741
1, 207880, Tempo, 745342
1, 207920, Tempo, 750000
1, 207980, Tempo, 754717
1, 208040, Tempo, 759494
1, 208080, Tempo, 764331
1, 208140, Tempo, 769231
1, 208180, Tempo, 774194
1, 208200, Tempo, 784314
1, 208440, Tempo, 722892
1, 209280, Tempo, 731707
1, 209440, Tempo, 816327
1, 209500, Tempo, 740741
1, 209520, Tempo, 740741
1, 209620, Tempo, 745342
1, 209720, Tempo, 750000
1, 209820, Tempo, 754717
1, 209920, Tempo, 759494
1, 210020, Tempo, 764331
1, 210120, Tempo, 769231
1, 210220, Tempo, 774194
1, 210240, Tempo, 805369
1, 210360, Tempo, 759494
1, 211440, Tempo, 779221
1, 211920, Tempo, 800000
1, 212160, Tempo, 789474
1, 212280, Tempo, 722892
1, 213120, Tempo, 731707
1, 213280, Tempo, 816327
1, 213340, Tempo, 740741
1, 213360, Tempo, 740741
1, 213460, Tempo, 745342
1, 213560, Tempo, 750000
1, 213660, Tempo, 754717
1, 213760, Tempo, 759494
1, 213860, Tempo, 764331
1, 213960, Tempo, 769231
1, 214060, Tempo, 774194
1, 214080, Tempo, 805369
1, 214200, Tempo, 764331
1, 214920, Tempo, 810811
1, 215040, Tempo, 764331
1, 215360, Tempo, 759494
1, 215660, Tempo, 754717
1, 215960, Tempo, 750000
1, 216000, Tempo, 784314
1, 216240, Tempo, 727273
1, 216720, Tempo, 745342
1, 217440, Tempo, 714286
1, 217680, Tempo, 740741
1, 218400, Tempo, 714286
1, 218880, Tempo, 736196
1, 220320, Tempo, 714286
1, 220800, Tempo, 740741
1, 222240, Tempo, 714286
1, 222720, Tempo, 740741
1, 223200, Tempo, 714286
1, 223680, Tempo, 731707
1, 224160, Tempo, 714286
1, 224640, Tempo, 736196
1, 225120, Tempo, 705882
1, 225600, Tempo, 727273
1, 225840, Tempo, 759494
1, 226320, Tempo, 845070
1, 229440, Tempo, 731707
1, 229440, Marker_t, "2. Teil Wiederholung"
1, 230160, Tempo, 754717
1, 230400, Tempo, 731707
1, 230680, Tempo, 731707
1, 230880, Tempo, 714286
1, 231120, Tempo, 745342
1, 231360, Tempo, 718563
1, 231840, Tempo, 727273
1, 232080, Tempo, 805369
1, 232320, Tempo, 750000
1, 232800, Tempo, 731707
1, 233280, Tempo, 714286
1, 234000, Tempo, 740741
1, 234240, Tempo, 714286
1, 234480, Tempo, 731707
1, 234720, Tempo, 714286
1, 234960, Tempo, 731707
1, 235200, Tempo, 714286
1, 235440, Tempo, 727273
1, 235680, Tempo, 745342
1, 235920, Tempo, 833333
1, 236160, Tempo, 805369
1, 236640, Tempo, 789474
1, 236880, Tempo, 714286
1, 237840, Tempo, 736196
1, 238080, Tempo, 714286
1, 238560, Tempo, 714286
1, 239040, Tempo, 689655
1, 239760, Tempo, 701754
1, 240000, Tempo, 701754
1, 240960, Tempo, 689655
1, 241680, Tempo, 701754
1, 241920, Tempo, 701754
1, 242880, Tempo, 689655
1, 243600, Tempo, 714286
1, 243840, Tempo, 701754
1, 246720, Tempo, 714286
1, 247440, Tempo, 701754
1, 247680, Tempo, 714286
1, 248400, Tempo, 701754
1, 248640, Tempo, 714286
1, 248880, Tempo, 701754
1, 249120, Tempo, 714286
1, 249360, Tempo, 697674
1, 249600, Tempo, 714286
1, 250200, Tempo, 701754
1, 250560, Tempo, 731707
1, 250680, Tempo, 714286
1, 251040, Tempo, 731707
1, 251160, Tempo, 718563
1, 251520, Tempo, 714286
1, 251760, Tempo, 731707
1, 252000, Tempo, 714286
1, 252240, Tempo, 731707
1, 252480, Tempo, 714286
1, 253440, Tempo, 740741
1, 253680, Tempo, 769231
1, 253920, Tempo, 740741
1, 254160, Tempo, 769231
1, 254400, Tempo, 750000
1, 255360, Tempo, 717103
1, 256600, Tempo, 731707
1, 256800, Tempo, 731707
1, 257280, Tempo, 717103
1, 258480, Tempo, 724725
1, 258720, Tempo, 731707
1, 259200, Tempo, 717103
1, 259920, Tempo, 732601
1, 260160, Tempo, 717103
1, 262080, Tempo, 717103
1, 262240, Tempo, 720894
1, 262400, Tempo, 724725
1, 262560, Tempo, 728686
1, 262720, Tempo, 732601
1, 262880, Tempo, 736558
1, 263040, Tempo, 717103
1, 264480, Tempo, 724725
1, 264960, Tempo, 717103
1, 266160, Tempo, 724725
1, 266400, Tempo, 724725
1, 266880, Tempo, 717103
1, 267600, Tempo, 732601
1, 267840, Tempo, 717103
1, 268800, Tempo, 728686
1, 269040, Tempo, 717103
1, 269280, Tempo, 752823
1, 269760, Tempo, 728686
1, 270240, Tempo, 717103
1, 270720, Tempo, 732601
1, 270960, Tempo, 714286
1, 271440, Tempo, 727273
1, 271680, Tempo, 728686
1, 272160, Tempo, 717103
1, 272640, Tempo, 732601
1, 272860, Tempo, 731707
1, 272880, Tempo, 710059
1, 273360, Tempo, 727273
1, 273580, Tempo, 701754
1, 273600, Tempo, 779221
1, 273840, Tempo, 882353
1, 274560, Tempo, 717103
1, 275880, Tempo, 748690
1, 276000, Tempo, 714286
1, 277080, Tempo, 757002
1, 277200, Tempo, 724725
1, 277680, Tempo, 740558
1, 277800, Tempo, 724725
1, 278400, Tempo, 717103
1, 278880, Tempo, 705882
1, 279720, Tempo, 744602
1, 279840, Tempo, 717103
1, 280320, Tempo, 713352
1, 280520, Tempo, 717103
1, 280720, Tempo, 720894
1, 280920, Tempo, 724725
1, 281160, Tempo, 783085
1, 281280, Tempo, 748690
1, 282120, Tempo, 845070
1, 282480, Tempo, 714286
1, 282960, Tempo, 714286
1, 283040, Tempo, 718563
1, 283120, Tempo, 722892
1, 283200, Tempo, 745342
1, 283440, Tempo, 714286
1, 284080, Tempo, 759494
1, 284160, Tempo, 745342
1, 284400, Tempo, 714286
1, 284640, Tempo, 710059
1, 284700, Tempo, 714286
1, 284740, Tempo, 718563
1, 284780, Tempo, 722892
1, 284820, Tempo, 727273
1, 284880, Tempo, 731707
1, 284920, Tempo, 736196
1, 284960, Tempo, 740741
1, 285000, Tempo, 745342
1, 285020, Tempo, 727273
1, 285040, Tempo, 759494
1, 285120, Tempo, 745342
1, 285360, Tempo, 727273
1, 285600, Tempo, 714286
1, 286000, Tempo, 759494
1, 286080, Tempo, 745342
1, 286320, Tempo, 722892
1, 286960, Tempo, 759494
1, 287040, Tempo, 745342
1, 287280, Tempo, 714286
1, 287920, Tempo, 759494
1, 288000, Tempo, 714286
1, 288400, Tempo, 784314
1, 288480, Tempo, 714286
1, 288880, Tempo, 794702
1, 288960, Tempo, 736196
1, 289400, Tempo, 750000
1, 289680, Tempo, 774194
1, 289800, Tempo, 816327
1, 289920, Tempo, 750000
1, 290400, Tempo, 727273
1, 291360, Tempo, 714286
1, 291720, Tempo, 759494
1, 291840, Tempo, 731707
1, 292320, Tempo, 714286
1, 293280, Tempo, 722892
1, 293520, Tempo, 727273
1, 293740, Tempo, 697674
1, 293760, Tempo, 750000
1, 294240, Tempo, 727273
1, 295200, Tempo, 714286
1, 295560, Tempo, 759494
1, 295920, Tempo, 714286
1, 297960, Tempo, 750000
1, 298080, Tempo, 714286
1, 299040, Tempo, 705882
1, 299400, Tempo, 759494
1, 299520, Tempo, 727273
1, 299880, Tempo, 754717
1, 300000, Tempo, 714286
1, 301800, Tempo, 750000
1, 301920, Tempo, 714286
1, 303240, Tempo, 794702
1, 303360, Tempo, 727273
1, 304200, Tempo, 794702
1, 304320, Tempo, 727273
1, 304560, Tempo, 722892
1, 304620, Tempo, 727273
1, 304680, Tempo, 731707
1, 304720, Tempo, 736196
1, 304780, Tempo, 740741
1, 304840, Tempo, 745342
1, 304880, Tempo, 750000
1, 304940, Tempo, 754717
1, 305000, Tempo, 759494
1, 305040, Tempo, 764331
1, 305100, Tempo, 769231
1, 305140, Tempo, 774194
1, 305160, Tempo, 784314
1, 305280, Tempo, 727273
1, 306120, Tempo, 794702
1, 306240, Tempo, 727273
1, 306480, Tempo, 722892
1, 306540, Tempo, 727273
1, 306600, Tempo, 731707
1, 306640, Tempo, 736196
1, 306700, Tempo, 740741
1, 306760, Tempo, 745342
1, 306800, Tempo, 750000
1, 306860, Tempo, 754717
1, 306920, Tempo, 759494
1, 306960, Tempo, 764331
1, 307020, Tempo, 769231
1, 307060, Tempo, 774194
1, 307080, Tempo, 784314
1, 307320, Tempo, 722892
1, 308160, Tempo, 731707
1, 308320, Tempo, 816327
1, 308380, Tempo, 740741
1, 308400, Tempo, 740741
1, 308500, Tempo, 745342
1, 308600, Tempo, 750000
1, 308700, Tempo, 754717
1, 308800, Tempo, 759494
1, 308900, Tempo, 764331
1, 309000, Tempo, 769231
1, 309100, Tempo, 774194
1, 309120, Tempo, 805369
1, 309240, Tempo, 759494
1, 310320, Tempo, 779221
1, 310800, Tempo, 800000
1, 311040, Tempo, 789474
1, 311160, Tempo, 722892
1, 312000, Tempo, 731707
1, 312160, Tempo, 816327
1, 312220, Tempo, 740741
1, 312240, Tempo, 740741
1, 312340, Tempo, 745342
1, 312440, Tempo, 750000
1, 312540, Tempo, 754717
1, 312640, Tempo, 759494
1, 312740, Tempo, 764331
1, 312840, Tempo, 769231
1, 312940, Tempo, 774194
1, 312960, Tempo, 805369
1, 313080, Tempo, 764331
1, 313800, Tempo, 810811
1, 313920, Tempo, 764331
1, 314240, Tempo, 759494
1, 314540, Tempo, 754717
1, 314840, Tempo, 750000
1, 314880, Tempo, 784314
1, 315120, Tempo, 727273
1, 315600, Tempo, 745342
1, 316320, Tempo, 714286
1, 316560, Tempo, 740741
1, 317280, Tempo, 714286
1, 317760, Tempo, 736196
1, 319200, Tempo, 714286
1, 319680, Tempo, 740741
1, 321120, Tempo, 714286
1, 321600, Tempo, 740741
1, 322080, Tempo, 714286
1, 322560, Tempo, 731707
1, 323040, Tempo, 714286
1, 323520, Tempo, 736196
1, 324000, Tempo, 705882
1, 324480, Tempo, 754717
1, 324720, Tempo, 759494
1, 325200, Tempo, 845070
1, 327480, Marker_t, "Fine"
1, 327480, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Title_t, "Piano right"
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 7, 100
2, 0, Control_c, 0, 10, 64
2, 0, Control_c, 0, 91, 127
2, 0, Control_c, 0, 91, 127
2, 0, Text_t, "bdca426d104a26ac9dcb070447587523"
2, 1, Note_on_c, 0, 76, 69
2, 360, Note_on_c, 0, 76, 0
2, 360, Note_on_c, 0, 77, 63
2, 420, Note_on_c, 0, 77, 0
2, 420, Note_on_c, 0, 79, 63
2, 480, Note_on_c, 0, 79, 0
