0, 0, Header, 1, 8, 120
1, 0, Start_track
1, 27561, Tempo, 284360
1, 27570, Tempo, 285714
1, 27579, Tempo, 287081
1, 27588, Tempo, 288462
1, 27597, Tempo, 289855
1, 27606, Tempo, 291262
1, 27615, Tempo, 292683
1, 27624, Tempo, 294118
1, 27633, Tempo, 295567
1, 27642, Tempo, 297030
1, 27651, Tempo, 298507
1, 27660, Tempo, 300000
1, 27669, Tempo, 301508
1, 27678, Tempo, 303030
1, 27687, Tempo, 304569
1, 27696, Tempo, 306122
1, 27705, Tempo, 307692
1, 27714, Tempo, 309278
1, 27723, Tempo, 310881
1, 27732, Tempo, 312500
1, 27741, Tempo, 314136
1, 27750, Tempo, 315789
1, 27759, Tempo, 317460
1, 27768, Tempo, 319149
1, 27777, Tempo, 320856
1, 27786, Tempo, 322581
1, 27795, Tempo, 324324
1, 27804, Tempo, 326087
1, 27813, Tempo, 327869
1, 27822, Tempo, 329670
1, 27831, Tempo, 331492
1, 27840, Tempo, 333333
1, 27849, Tempo, 335196
1, 27858, Tempo, 337079
1, 27867, Tempo, 338983
1, 27876, Tempo, 340909
1, 27885, Tempo, 342857
1, 27894, Tempo, 344828
1, 27903, Tempo, 346821
1, 27912, Tempo, 348837
1, 27921, Tempo, 350877
1, 27930, Tempo, 352941
1, 27939, Tempo, 355030
1, 27948, Tempo, 357143
1, 27957, Tempo, 359281
1, 27966, Tempo, 361446
1, 27975, Tempo, 363636
1, 27984, Tempo, 365854
1, 27993, Tempo, 368098
1, 28002, Tempo, 370370
1, 28011, Tempo, 372671
1, 28020, Tempo, 375000
1, 28021, Tempo, 1000000
1, 28140, Tempo, 375000
1, 28145, Tempo, 372671
1, 28150, Tempo, 370370
1, 28155, Tempo, 368098
1, 28160, Tempo, 365854
1, 28165, Tempo, 363636
1, 28170, Tempo, 361446
1, 28175, Tempo, 359281
1, 28180, Tempo, 357143
1, 28185, Tempo, 355030
1, 28190, Tempo, 352941
1, 28195, Tempo, 350877
1, 28200, Tempo, 348837
1, 28205, Tempo, 346821
1, 28210, Tempo, 344828
1, 28215, Tempo, 342857
1, 28220, Tempo, 340909
1, 28225, Tempo, 338983
1, 28230, Tempo, 337079
1, 28235, Tempo, 335196
1, 28240, Tempo, 333333
1, 28245, Tempo, 331492
1, 28250, Tempo, 329670
1, 28255, Tempo, 327869
1, 28260, Tempo, 326087
1, 28265, Tempo, 324324
1, 28270, Tempo, 322581
1, 28275, Tempo, 320856
1, 28280, Tempo, 319149
1, 28285, Tempo, 317460
1, 28290, Tempo, 315789
1, 28295, Tempo, 314136
1, 28300, Tempo, 312500
1, 28305, Tempo, 310881
1, 28310, Tempo, 309278
1, 28315, Tempo, 307692
1, 28320, Tempo, 306122
1, 28325, Tempo, 304569
1, 28330, Tempo, 303030
1, 28335, Tempo, 301508
1, 28340, Tempo, 300000
1, 28345, Tempo, 298507
1, 28350, Tempo, 297030
1, 28355, Tempo, 295567
1, 28360, Tempo, 294118
1, 28365, Tempo, 292683
1, 28370, Tempo, 291262
1, 28375, Tempo, 289855
1, 28380, Tempo, 288462
1, 28385, Tempo, 287081
1, 28390, Tempo, 285714
1, 28395, Tempo, 284360
1, 28400, Tempo, 283019
1, 28405, Tempo, 281690
1, 28410, Tempo, 280374
1, 28415, Tempo, 279070
1, 28420, Tempo, 277778
1, 28425, Tempo, 276498
1, 28430, Tempo, 275229
1, 28435, Tempo, 273973
1, 28440, Tempo, 272727
1, 28441, Tempo, 272727
1, 39480, Tempo, 272727
1, 39503, Tempo, 273973
1, 39527, Tempo, 275229
1, 39551, Tempo, 276498
1, 39575, Tempo, 277778
1, 39599, Tempo, 279070
1, 39623, Tempo, 280374
1, 39647, Tempo, 281690
1, 39671, Tempo, 283019
1, 39695, Tempo, 284360
1, 39719, Tempo, 285714
1, 39743, Tempo, 287081
1, 39767, Tempo, 288462
1, 39791, Tempo, 289855
1, 39815, Tempo, 291262
1, 39839, Tempo, 292683
1, 39863, Tempo, 294118
1, 39887, Tempo, 295567
1, 39911, Tempo, 297030
1, 39935, Tempo, 298507
1, 39959, Tempo, 300000
1, 39983, Tempo, 301508
1, 40007, Tempo, 303030
1, 40031, Tempo, 304569
1, 40055, Tempo, 306122
1, 40079, Tempo, 307692
1, 40103, Tempo, 309278
1, 40127, Tempo, 310881
1, 40151, Tempo, 312500
1, 40175, Tempo, 314136
1, 40199, Tempo, 315789
1, 40223, Tempo, 317460
1, 40247, Tempo, 319149
1, 40271, Tempo, 320856
1, 40295, Tempo, 322581
1, 40319, Tempo, 324324
1, 40343, Tempo, 326087
1, 40367, Tempo, 327869
1, 40391, Tempo, 329670
1, 40415, Tempo, 331492
1, 40439, Tempo, 333333
1, 40463, Tempo, 335196
1, 40487, Tempo, 337079
1, 40511, Tempo, 338983
1, 40535, Tempo, 340909
1, 40559, Tempo, 342857
1, 40583, Tempo, 344828
1, 40607, Tempo, 346821
1, 40631, Tempo, 348837
1, 40655, Tempo, 350877
1, 40679, Tempo, 352941
1, 40703, Tempo, 355030
1, 40727, Tempo, 357143
1, 40751, Tempo, 359281
1, 40775, Tempo, 361446
1, 40799, Tempo, 363636
1, 40823, Tempo, 365854
1, 40847, Tempo, 368098
1, 40871, Tempo, 370370
1, 40895, Tempo, 372671
1, 40919, Tempo, 375000
1, 40920, Tempo, 272727
1, 53400, Tempo, 272727
1, 53408, Tempo, 273973
1, 53416, Tempo, 275229
1, 53424, Tempo, 276498
1, 53432, Tempo, 277778
1, 53440, Tempo, 279070
1, 53448, Tempo, 280374
1, 53456, Tempo, 281690
1, 53464, Tempo, 283019
1, 53472, Tempo, 284360
1, 53480, Tempo, 285714
1, 53488, Tempo, 287081
1, 53496, Tempo, 288462
1, 53504, Tempo, 289855
1, 53512, Tempo, 291262
1, 53520, Tempo, 292683
1, 53528, Tempo, 294118
1, 53536, Tempo, 295567
1, 53544, Tempo, 297030
1, 53552, Tempo, 298507
1, 53560, Tempo, 300000
1, 53568, Tempo, 301508
1, 53576, Tempo, 303030
1, 53584, Tempo, 304569
1, 53592, Tempo, 306122
1, 53600, Tempo, 307692
1, 53608, Tempo, 309278
1, 53616, Tempo, 310881
1, 53624, Tempo, 312500
1, 53632, Tempo, 314136
1, 53640, Tempo, 315789
1, 53648, Tempo, 317460
1, 53656, Tempo, 319149
1, 53664, Tempo, 320856
1, 53672, Tempo, 322581
1, 53680, Tempo, 324324
1, 53688, Tempo, 326087
1, 53696, Tempo, 327869
1, 53704, Tempo, 329670
1, 53712, Tempo, 331492
1, 53720, Tempo, 333333
1, 53728, Tempo, 335196
1, 53736, Tempo, 337079
1, 53744, Tempo, 338983
1, 53752, Tempo, 340909
1, 53760, Tempo, 342857
1, 53768, Tempo, 344828
1, 53776, Tempo, 346821
1, 53784, Tempo, 348837
1, 53792, Tempo, 350877
1, 53800, Tempo, 352941
1, 53808, Tempo, 355030
1, 53816, Tempo, 357143
1, 53824, Tempo, 359281
1, 53832, Tempo, 361446
1, 53840, Tempo, 363636
1, 53848, Tempo, 365854
1, 53856, Tempo, 368098
1, 53864, Tempo, 370370
1, 53872, Tempo, 372671
1, 53880, Tempo, 375000
1, 53881, Tempo, 272727
1, 54360, Tempo, 272727
1, 54367, Tempo, 273973
1, 54375, Tempo, 275229
1, 54383, Tempo, 276498
1, 54391, Tempo, 277778
1, 54399, Tempo, 279070
1, 54407, Tempo, 280374
1, 54415, Tempo, 281690
1, 54423, Tempo, 283019
1, 54431, Tempo, 284360
1, 54439, Tempo, 285714
1, 54447, Tempo, 287081
1, 54455, Tempo, 288462
1, 54463, Tempo, 289855
1, 54471, Tempo, 291262
1, 54479, Tempo, 292683
1, 54487, Tempo, 294118
1, 54495, Tempo, 295567
1, 54503, Tempo, 297030
1, 54511, Tempo, 298507
1, 54519, Tempo, 300000
1, 54527, Tempo, 301508
1, 54535, Tempo, 303030
1, 54543, Tempo, 304569
1, 54551, Tempo, 306122
1, 54559, Tempo, 307692
1, 54567, Tempo, 309278
1, 54575, Tempo, 310881
1, 54583, Tempo, 312500
1, 54591, Tempo, 314136
1, 54599, Tempo, 315789
1, 54607, Tempo, 317460
1, 54615, Tempo, 319149
1, 54623, Tempo, 320856
1, 54631, Tempo, 322581
1, 54639, Tempo, 324324
1, 54647, Tempo, 326087
1, 54655, Tempo, 327869
1, 54663, Tempo, 329670
1, 54671, Tempo, 331492
1, 54679, Tempo, 333333
1, 54687, Tempo, 335196
1, 54695, Tempo, 337079
1, 54703, Tempo, 338983
1, 54711, Tempo, 340909
1, 54719, Tempo, 342857
1, 54727, Tempo, 344828
1, 54735, Tempo, 346821
1, 54743, Tempo, 348837
1, 54751, Tempo, 350877
1, 54759, Tempo, 352941
1, 54767, Tempo, 355030
1, 54775, Tempo, 357143
1, 54783, Tempo, 359281
1, 54791, Tempo, 361446
1, 54799, Tempo, 363636
1, 54807, Tempo, 365854
1, 54815, Tempo, 368098
1, 54823, Tempo, 370370
1, 54831, Tempo, 372671
1, 54839, Tempo, 375000
1, 54840, Tempo, 272727
1, 55320, Tempo, 272727
1, 55327, Tempo, 273973
1, 55335, Tempo, 275229
1, 55343, Tempo, 276498
1, 55351, Tempo, 277778
1, 55359, Tempo, 279070
1, 55367, Tempo, 280374
1, 55375, Tempo, 281690
1, 55383, Tempo, 283019
1, 55391, Tempo, 284360
1, 55399, Tempo, 285714
1, 55407, Tempo, 287081
1, 55415, Tempo, 288462
1, 55423, Tempo, 289855
1, 55431, Tempo, 291262
1, 55439, Tempo, 292683
1, 55447, Tempo, 294118
1, 55455, Tempo, 295567
1, 55463, Tempo, 297030
1, 55471, Tempo, 298507
1, 55479, Tempo, 300000
1, 55487, Tempo, 301508
1, 55495, Tempo, 303030
1, 55503, Tempo, 304569
1, 55511, Tempo, 306122
1, 55519, Tempo, 307692
1, 55527, Tempo, 309278
1, 55535, Tempo, 310881
1, 55543, Tempo, 312500
1, 55551, Tempo, 314136
1, 55559, Tempo, 315789
1, 55567, Tempo, 317460
1, 55575, Tempo, 319149
1, 55583, Tempo, 320856
1, 55591, Tempo, 322581
1, 55599, Tempo, 324324
1, 55607, Tempo, 326087
1, 55615, Tempo, 327869
1, 55623, Tempo, 329670
1, 55631, Tempo, 331492
1, 55639, Tempo, 333333
1, 55647, Tempo, 335196
1, 55655, Tempo, 337079
1, 55663, Tempo, 338983
1, 55671, Tempo, 340909
1, 55679, Tempo, 342857
1, 55687, Tempo, 344828
1, 55695, Tempo, 346821
1, 55703, Tempo, 348837
1, 55711, Tempo, 350877
1, 55719, Tempo, 352941
1, 55727, Tempo, 355030
1, 55735, Tempo, 357143
1, 55743, Tempo, 359281
1, 55751, Tempo, 361446
1, 55759, Tempo, 363636
1, 55767, Tempo, 365854
1, 55775, Tempo, 368098
1, 55783, Tempo, 370370
1, 55791, Tempo, 372671
1, 55799, Tempo, 375000
1, 55800, Tempo, 272727
1, 69240, Tempo, 272727
1, 69264, Tempo, 273973
1, 69288, Tempo, 275229
1, 69312, Tempo, 276498
1, 69336, Tempo, 277778
1, 69360, Tempo, 279070
1, 69384, Tempo, 280374
1, 69408, Tempo, 281690
1, 69432, Tempo, 283019
1, 69456, Tempo, 284360
1, 69480, Tempo, 285714
1, 69504, Tempo, 287081
1, 69528, Tempo, 288462
1, 69552, Tempo, 289855
1, 69576, Tempo, 291262
1, 69600, Tempo, 292683
1, 69624, Tempo, 294118
1, 69648, Tempo, 295567
1, 69672, Tempo, 297030
1, 69696, Tempo, 298507
1, 69720, Tempo, 300000
1, 69744, Tempo, 301508
1, 69768, Tempo, 303030
1, 69792, Tempo, 304569
1, 69816, Tempo, 306122
1, 69840, Tempo, 307692
1, 69864, Tempo, 309278
1, 69888, Tempo, 310881
1, 69912, Tempo, 312500
1, 69936, Tempo, 314136
1, 69960, Tempo, 315789
1, 69984, Tempo, 317460
1, 70008, Tempo, 319149
1, 70032, Tempo, 320856
1, 70056, Tempo, 322581
1, 70080, Tempo, 324324
1, 70104, Tempo, 326087
1, 70128, Tempo, 327869
1, 70152, Tempo, 329670
1, 70176, Tempo, 331492
1, 70200, Tempo, 333333
1, 70224, Tempo, 335196
1, 70248, Tempo, 337079
1, 70272, Tempo, 338983
1, 70296, Tempo, 340909
1, 70320, Tempo, 342857
1, 70344, Tempo, 344828
1, 70368, Tempo, 346821
1, 70392, Tempo, 348837
1, 70416, Tempo, 350877
1, 70440, Tempo, 352941
1, 70464, Tempo, 355030
1, 70488, Tempo, 357143
1, 70512, Tempo, 359281
1, 70536, Tempo, 361446
1, 70560, Tempo, 363636
1, 70584, Tempo, 365854
1, 70608, Tempo, 368098
1, 70632, Tempo, 370370
1, 70656, Tempo, 372671
1, 70680, Tempo, 375000
1, 70681, Tempo, 272727
1, 93240, Tempo, 272727
1, 93263, Tempo, 273973
1, 93287, Tempo, 275229
1, 93311, Tempo, 276498
1, 93335, Tempo, 277778
1, 93359, Tempo, 279070
1, 93383, Tempo, 280374
1, 93407, Tempo, 281690
1, 93431, Tempo, 283019
1, 93455, Tempo, 284360
1, 93479, Tempo, 285714
1, 93503, Tempo, 287081
1, 93527, Tempo, 288462
1, 93551, Tempo, 289855
1, 93575, Tempo, 291262
1, 93599, Tempo, 292683
1, 93623, Tempo, 294118
1, 93647, Tempo, 295567
1, 93671, Tempo, 297030
1, 93695, Tempo, 298507
1, 93719, Tempo, 300000
1, 93743, Tempo, 301508
1, 93767, Tempo, 303030
1, 93791, Tempo, 304569
1, 93815, Tempo, 306122
1, 93839, Tempo, 307692
1, 93863, Tempo, 309278
1, 93887, Tempo, 310881
1, 93911, Tempo, 312500
1, 93935, Tempo, 314136
1, 93959, Tempo, 315789
1, 93983, Tempo, 317460
1, 94007, Tempo, 319149
1, 94031, Tempo, 320856
1, 94055, Tempo, 322581
1, 94079, Tempo, 324324
1, 94103, Tempo, 326087
1, 94127, Tempo, 327869
1, 94151, Tempo, 329670
1, 94175, Tempo, 331492
1, 94199, Tempo, 333333
1, 94200, Tempo, 333333
1, 94211, Tempo, 335196
1, 94223, Tempo, 337079
1, 94235, Tempo, 338983
1, 94247, Tempo, 340909
1, 94259, Tempo, 342857
1, 94271, Tempo, 344828
1, 94283, Tempo, 346821
1, 94295, Tempo, 348837
1, 94307, Tempo, 350877
1, 94319, Tempo, 352941
1, 94331, Tempo, 355030
1, 94343, Tempo, 357143
1, 94355, Tempo, 359281
1, 94367, Tempo, 361446
1, 94379, Tempo, 363636
1, 94391, Tempo, 365854
1, 94403, Tempo, 368098
1, 94415, Tempo, 370370
1, 94427, Tempo, 372671
1, 94439, Tempo, 375000
1, 94451, Tempo, 377358
1, 94463, Tempo, 379747
1, 94475, Tempo, 382166
1, 94487, Tempo, 384615
1, 94499, Tempo, 387097
1, 94511, Tempo, 389610
1, 94523, Tempo, 392157
1, 94535, Tempo, 394737
1, 94547, Tempo, 397351
1, 94559, Tempo, 400000
1, 94571, Tempo, 402685
1, 94583, Tempo, 405405
1, 94595, Tempo, 408163
1, 94607, Tempo, 410959
1, 94619, Tempo, 413793
1, 94631, Tempo, 416667
1, 94643, Tempo, 419580
1, 94655, Tempo, 422535
1, 94667, Tempo, 425532
1, 94679, Tempo, 428571
1, 94691, Tempo, 431655
1, 94703, Tempo, 434783
1, 94715, Tempo, 437956
1, 94727, Tempo, 441176
1, 94739, Tempo, 444444
1, 94751, Tempo, 447761
1, 94763, Tempo, 451128
1, 94775, Tempo, 454545
1, 94787, Tempo, 458015
1, 94799, Tempo, 461538
1, 94811, Tempo, 465116
1, 94823, Tempo, 468750
1, 94835, Tempo, 472441
1, 94847, Tempo, 476190
1, 94859, Tempo, 480000
1, 94871, Tempo, 483871
1, 94883, Tempo, 487805
1, 94895, Tempo, 491803
1, 94907, Tempo, 495868
1, 94919, Tempo, 500000
1, 94931, Tempo, 504202
1, 94943, Tempo, 508475
1, 94955, Tempo, 512821
1, 94967, Tempo, 517241
1, 94979, Tempo, 521739
1, 94991, Tempo, 526316
1, 95003, Tempo, 530973
1, 95015, Tempo, 535714
1, 95027, Tempo, 540541
1, 95039, Tempo, 545455
1, 95040, Tempo, 1000000
1, 95160, Tempo, 272727
1, 110040, Tempo, 272727
1, 110063, Tempo, 273973
1, 110087, Tempo, 275229
1, 110111, Tempo, 276498
1, 110135, Tempo, 277778
1, 110159, Tempo, 279070
1, 110183, Tempo, 280374
1, 110207, Tempo, 281690
1, 110231, Tempo, 283019
1, 110255, Tempo, 284360
1, 110279, Tempo, 285714
1, 110303, Tempo, 287081
1, 110327, Tempo, 288462
1, 110351, Tempo, 289855
1, 110375, Tempo, 291262
1, 110399, Tempo, 292683
1, 110423, Tempo, 294118
1, 110447, Tempo, 295567
1, 110471, Tempo, 297030
1, 110495, Tempo, 298507
1, 110519, Tempo, 300000
1, 110543, Tempo, 301508
1, 110567, Tempo, 303030
1, 110591, Tempo, 304569
1, 110615, Tempo, 306122
1, 110639, Tempo, 307692
1, 110663, Tempo, 309278
1, 110687, Tempo, 310881
1, 110711, Tempo, 312500
1, 110735, Tempo, 314136
1, 110759, Tempo, 315789
1, 110783, Tempo, 317460
1, 110807, Tempo, 319149
1, 110831, Tempo, 320856
1, 110855, Tempo, 322581
1, 110879, Tempo, 324324
1, 110903, Tempo, 326087
1, 110927, Tempo, 327869
1, 110951, Tempo, 329670
1, 110975, Tempo, 331492
1, 110999, Tempo, 333333
1, 111023, Tempo, 335196
1, 111047, Tempo, 337079
1, 111071, Tempo, 338983
1, 111095, Tempo, 340909
1, 111119, Tempo, 342857
1, 111143, Tempo, 344828
1, 111167, Tempo, 346821
1, 111191, Tempo, 348837
1, 111215, Tempo, 350877
1, 111239, Tempo, 352941
1, 111263, Tempo, 355030
1, 111287, Tempo, 357143
1, 111311, Tempo, 359281
1, 111335, Tempo, 361446
1, 111359, Tempo, 363636
1, 111383, Tempo, 365854
1, 111407, Tempo, 368098
1, 111431, Tempo, 370370
1, 111455, Tempo, 372671
1, 111479, Tempo, 375000
1, 111503, Tempo, 377358
1, 111527, Tempo, 379747
1, 111551, Tempo, 382166
1, 111575, Tempo, 384615
1, 111599, Tempo, 387097
1, 111623, Tempo, 389610
1, 111647, Tempo, 392157
1, 111671, Tempo, 394737
1, 111695, Tempo, 397351
1, 111719, Tempo, 400000
1, 111743, Tempo, 402685
1, 111767, Tempo, 405405
1, 111791, Tempo, 408163
1, 111815, Tempo, 410959
1, 111839, Tempo, 413793
1, 111863, Tempo, 416667
1, 111887, Tempo, 419580
1, 111911, Tempo, 422535
1, 111935, Tempo, 425532
1, 111959, Tempo, 428571
1, 111960, Tempo, 272727
1, 123000, Tempo, 272727
1, 123023, Tempo, 273973
1, 123047, Tempo, 275229
1, 123071, Tempo, 276498
1, 123095, Tempo, 277778
1, 123119, Tempo, 279070
1, 123143, Tempo, 280374
1, 123167, Tempo, 281690
1, 123191, Tempo, 283019
1, 123215, Tempo, 284360
1, 123239, Tempo, 285714
1, 123263, Tempo, 287081
1, 123287, Tempo, 288462
1, 123311, Tempo, 289855
1, 123335, Tempo, 291262
1, 123359, Tempo, 292683
1, 123383, Tempo, 294118
1, 123407, Tempo, 295567
1, 123431, Tempo, 297030
1, 123455, Tempo, 298507
1, 123479, Tempo, 300000
1, 123503, Tempo, 301508
1, 123527, Tempo, 303030
1, 123551, Tempo, 304569
1, 123575, Tempo, 306122
1, 123599, Tempo, 307692
1, 123623, Tempo, 309278
1, 123647, Tempo, 310881
1, 123671, Tempo, 312500
1, 123695, Tempo, 314136
1, 123719, Tempo, 315789
1, 123743, Tempo, 317460
1, 123767, Tempo, 319149
1, 123791, Tempo, 320856
1, 123815, Tempo, 322581
1, 123839, Tempo, 324324
1, 123863, Tempo, 326087
1, 123887, Tempo, 327869
1, 123911, Tempo, 329670
1, 123935, Tempo, 331492
1, 123959, Tempo, 333333
1, 123983, Tempo, 335196
1, 124007, Tempo, 337079
1, 124031, Tempo, 338983
1, 124055, Tempo, 340909
1, 124079, Tempo, 342857
1, 124103, Tempo, 344828
1, 124127, Tempo, 346821
1, 124151, Tempo, 348837
1, 124175, Tempo, 350877
1, 124199, Tempo, 352941
1, 124223, Tempo, 355030
1, 124247, Tempo, 357143
1, 124271, Tempo, 359281
1, 124295, Tempo, 361446
1, 124319, Tempo, 363636
1, 124343, Tempo, 365854
1, 124367, Tempo, 368098
1, 124391, Tempo, 370370
1, 124415, Tempo, 372671
1, 124439, Tempo, 375000
1, 124440, Tempo, 272727
1, 145080, Tempo, 272727
1, 145119, Tempo, 273973
1, 145159, Tempo, 275229
1, 145199, Tempo, 276498
1, 145239, Tempo, 277778
1, 145279, Tempo, 279070
1, 145319, Tempo, 280374
1, 145359, Tempo, 281690
1, 145399, Tempo, 283019
1, 145439, Tempo, 284360
1, 145479, Tempo, 285714
1, 145519, Tempo, 287081
1, 145559, Tempo, 288462
1, 145599, Tempo, 289855
1, 145639, Tempo, 291262
1, 145679, Tempo, 292683
1, 145719, Tempo, 294118
1, 145759, Tempo, 295567
1, 145799, Tempo, 297030
1, 145839, Tempo, 298507
1, 145879, Tempo, 300000
1, 145919, Tempo, 301508
1, 145959, Tempo, 303030
1, 145999, Tempo, 304569
1, 146039, Tempo, 306122
1, 146079, Tempo, 307692
1, 146119, Tempo, 309278
1, 146159, Tempo, 310881
1, 146199, Tempo, 312500
1, 146239, Tempo, 314136
1, 146279, Tempo, 315789
1, 146319, Tempo, 317460
1, 146359, Tempo, 319149
1, 146399, Tempo, 320856
1, 146439, Tempo, 322581
1, 146479, Tempo, 324324
1, 146519, Tempo, 326087
1, 146559, Tempo, 327869
1, 146599, Tempo, 329670
1, 146639, Tempo, 331492
1, 146679, Tempo, 333333
1, 146719, Tempo, 335196
1, 146759, Tempo, 337079
1, 146799, Tempo, 338983
1, 146839, Tempo, 340909
1, 146879, Tempo, 342857
1, 146919, Tempo, 344828
1, 146959, Tempo, 346821
1, 146999, Tempo, 348837
1, 147039, Tempo, 350877
1, 147079, Tempo, 352941
1, 147119, Tempo, 355030
1, 147159, Tempo, 357143
1, 147199, Tempo, 359281
1, 147239, Tempo, 361446
1, 147279, Tempo, 363636
1, 147319, Tempo, 365854
1, 147359, Tempo, 368098
1, 147399, Tempo, 370370
1, 147439, Tempo, 372671
1, 147479, Tempo, 375000
1, 147480, Tempo, 272727
1, 147960, Key_signature, -2, "major"
1, 147960, Tempo, 909091
1, 147960, Marker_t, "2nd Mov't. ""Andante"""
1, 157080, Tempo, 909091
1, 157109, Tempo, 923077
1, 157139, Tempo, 937500
1, 157169, Tempo, 952381
1, 157199, Tempo, 967742
1, 157229, Tempo, 983607
1, 157259, Tempo, 1000000
1, 157289, Tempo, 1016949
1, 157319, Tempo, 1034483
1, 157349, Tempo, 1052632
1, 157379, Tempo, 1071429
1, 157409, Tempo, 1090909
1, 157439, Tempo, 1111111
1, 157469, Tempo, 1132075
1, 157499, Tempo, 1153846
1, 157529, Tempo, 1176471
1, 157559, Tempo, 1200000
1, 157560, Tempo, 909091
1, 167160, Tempo, 909091
1, 167189, Tempo, 923077
1, 167219, Tempo, 937500
1, 167249, Tempo, 952381
1, 167279, Tempo, 967742
1, 167309, Tempo, 983607
1, 167339, Tempo, 1000000
1, 167369, Tempo, 1016949
1, 167399, Tempo, 1034483
1, 167429, Tempo, 1052632
1, 167459, Tempo, 1071429
1, 167489, Tempo, 1090909
1, 167519, Tempo, 1111111
1, 167549, Tempo, 1132075
1, 167579, Tempo, 1153846
1, 167609, Tempo, 1176471
1, 167639, Tempo, 1200000
1, 167640, Tempo, 909091
1, 177240, Tempo, 909091
1, 177269, Tempo, 923077
1, 177299, Tempo, 937500
1, 177329, Tempo, 952381
1, 177359, Tempo, 967742
1, 177389, Tempo, 983607
1, 177419, Tempo, 1000000
1, 177449, Tempo, 1016949
1, 177479, Tempo, 1034483
1, 177509, Tempo, 1052632
1, 177539, Tempo, 1071429
1, 177569, Tempo, 1090909
1, 177599, Tempo, 1111111
1, 177629, Tempo, 1132075
1, 177659, Tempo, 1153846
1, 177689, Tempo, 1176471
1, 177719, Tempo, 1200000
1, 177720, Tempo, 909091
1, 181080, Tempo, 909091
1, 181109, Tempo, 923077
1, 181139, Tempo, 937500
1, 181169, Tempo, 952381
1, 181199, Tempo, 967742
1, 181229, Tempo, 983607
1, 181259, Tempo, 1000000
1, 181289, Tempo, 1016949
1, 181319, Tempo, 1034483
1, 181349, Tempo, 1052632
1, 181379, Tempo, 1071429
1, 181409, Tempo, 1090909
1, 181439, Tempo, 1111111
1, 181469, Tempo, 1132075
1, 181499, Tempo, 1153846
1, 181529, Tempo, 1176471
1, 181559, Tempo, 1200000
1, 181560, Tempo, 909091
1, 186840, Tempo, 909091
1, 186869, Tempo, 923077
1, 186899, Tempo, 937500
1, 186929, Tempo, 952381
1, 186959, Tempo, 967742
1, 186989, Tempo, 983607
1, 187019, Tempo, 1000000
1, 187049, Tempo, 1016949
1, 187079, Tempo, 1034483
1, 187109, Tempo, 1052632
1, 187139, Tempo, 1071429
1, 187169, Tempo, 1090909
1, 187199, Tempo, 1111111
1, 187229, Tempo, 1132075
1, 187259, Tempo, 1153846
1, 187289, Tempo, 1176471
1, 187319, Tempo, 1200000
1, 187320, Tempo, 909091
1, 192600, Tempo, 909091
1, 192629, Tempo, 923077
1, 192659, Tempo, 937500
1, 192689, Tempo, 952381
1, 192719, Tempo, 967742
1, 192749, Tempo, 983607
1, 192779, Tempo, 1000000
1, 192809, Tempo, 1016949
1, 192839, Tempo, 1034483
1, 192869, Tempo, 1052632
1, 192899, Tempo, 1071429
1, 192929, Tempo, 1090909
1, 192959, Tempo, 1111111
1, 192989, Tempo, 1132075
1, 193019, Tempo, 1153846
