0, 0, Header, 1, 8, 480
1, 0, Start_track
1, 42720, Tempo, 866051
1, 42800, Tempo, 871586
1, 42880, Tempo, 877193
1, 42960, Tempo, 882742
1, 43000, Tempo, 888362
1, 43080, Tempo, 894188
1, 43160, Tempo, 899955
1, 43200, Tempo, 905934
1, 44160, Tempo, 882742
1, 44640, Tempo, 905934
1, 45120, Tempo, 866051
1, 46080, Tempo, 894188
1, 46320, Tempo, 866051
1, 47040, Tempo, 888362
1, 47280, Tempo, 866051
1, 47520, Tempo, 888362
1, 47760, Tempo, 866051
1, 48000, Tempo, 894188
1, 48240, Tempo, 866051
1, 48440, Tempo, 866051
1, 48480, Tempo, 866051
1, 48560, Tempo, 871586
1, 48640, Tempo, 877193
1, 48720, Tempo, 882742
1, 48760, Tempo, 888362
1, 48840, Tempo, 894188
1, 48920, Tempo, 899955
1, 48960, Tempo, 894188
1, 49920, Tempo, 930233
1, 50400, Tempo, 905934
1, 51600, Tempo, 866051
1, 51840, Tempo, 888362
1, 52080, Tempo, 866051
1, 52320, Tempo, 888362
1, 52560, Tempo, 866051
1, 52800, Tempo, 899955
1, 53520, Tempo, 866051
1, 53760, Tempo, 905934
1, 54000, Tempo, 866051
1, 54240, Tempo, 882742
1, 54280, Tempo, 905934
1, 54480, Tempo, 866051
1, 54720, Tempo, 972132
1, 54960, Tempo, 1011293
1, 55200, Tempo, 972132
1, 55680, Tempo, 922084
1, 55720, Marker_t, "Wiederholung 1. Teil"
1, 55920, Tempo, 902120
1, 56280, Tempo, 866051
1, 56640, Tempo, 888362
1, 57000, Tempo, 866051
1, 57120, Tempo, 895790
1, 57360, Tempo, 876937
1, 57600, Tempo, 894188
1, 58200, Tempo, 866051
1, 58560, Tempo, 888362
1, 58920, Tempo, 866051
1, 59040, Tempo, 889284
1, 59280, Tempo, 870827
1, 59520, Tempo, 847338
1, 59760, Tempo, 819672
1, 59880, Tempo, 845070
1, 60000, Tempo, 864803
1, 60240, Tempo, 841633
1, 60260, Tempo, 864803
1, 60480, Tempo, 847338
1, 60720, Tempo, 814222
1, 60840, Tempo, 839161
1, 60960, Tempo, 864803
1, 62400, Tempo, 899955
1, 62640, Tempo, 866051
1, 63120, Tempo, 836004
1, 63360, Tempo, 847338
1, 63600, Tempo, 821918
1, 63840, Tempo, 889284
1, 64080, Tempo, 858861
1, 64320, Tempo, 847338
1, 64560, Tempo, 827586
1, 64800, Tempo, 883132
1, 65040, Tempo, 864803
1, 65280, Tempo, 853121
1, 66240, Tempo, 864803
1, 66480, Tempo, 845070
1, 66720, Tempo, 863309
1, 66960, Tempo, 899955
1, 68160, Tempo, 866051
1, 68180, Tempo, 863309
1, 68240, Tempo, 857143
1, 68300, Tempo, 851064
1, 68360, Tempo, 845070
1, 68420, Tempo, 839161
1, 68640, Tempo, 857143
1, 68880, Tempo, 899955
1, 70080, Tempo, 982962
1, 70200, Tempo, 866051
1, 70560, Tempo, 923930
1, 70680, Tempo, 866051
1, 71160, Tempo, 866051
1, 71280, Tempo, 899955
1, 71520, Tempo, 866051
1, 71880, Tempo, 909091
1, 72000, Tempo, 888362
1, 72480, Tempo, 928936
1, 72600, Tempo, 876937
1, 72960, Tempo, 894188
1, 73200, Tempo, 866051
1, 73440, Tempo, 894188
1, 73680, Tempo, 866051
1, 73920, Tempo, 905934
1, 74400, Tempo, 889284
1, 74640, Tempo, 853121
1, 74880, Tempo, 870827
1, 75360, Tempo, 955871
1, 75480, Tempo, 911854
1, 75840, Tempo, 911854
1, 76440, Tempo, 882353
1, 76560, Tempo, 909091
1, 77040, Tempo, 866051
1, 77280, Tempo, 888362
1, 77520, Tempo, 866051
1, 77760, Tempo, 915332
1, 78000, Tempo, 915332
1, 78240, Tempo, 908816
1, 78480, Tempo, 864803
1, 79680, Tempo, 905934
1, 80160, Tempo, 866051
1, 80560, Tempo, 989772
1, 80600, Tempo, 866051
1, 81360, Tempo, 839161
1, 81600, Tempo, 888362
1, 82080, Tempo, 866051
1, 82480, Tempo, 955871
1, 82560, Tempo, 866051
1, 83280, Tempo, 845070
1, 83400, Tempo, 902256
1, 83520, Tempo, 930233
1, 83640, Tempo, 866051
1, 84000, Tempo, 866051
1, 84080, Tempo, 871586
1, 84160, Tempo, 877193
1, 84240, Tempo, 882742
1, 84320, Tempo, 888362
1, 84400, Tempo, 894188
1, 84440, Tempo, 899955
1, 84480, Tempo, 982962
1, 84720, Tempo, 923930
1, 85560, Tempo, 866051
1, 86400, Tempo, 930233
1, 86880, Tempo, 877193
1, 87120, Tempo, 899955
1, 87360, Tempo, 930233
1, 87840, Tempo, 866051
1, 88200, Tempo, 877193
1, 88800, Tempo, 888362
1, 89280, Tempo, 894188
1, 89760, Tempo, 866051
1, 90240, Tempo, 888362
1, 90420, Tempo, 866051
1, 90720, Tempo, 866051
1, 90960, Tempo, 902256
1, 91040, Tempo, 877193
1, 91080, Tempo, 936330
1, 91160, Tempo, 882742
1, 91200, Tempo, 899955
1, 91680, Tempo, 866051
1, 92640, Tempo, 882742
1, 93080, Tempo, 882742
1, 93120, Tempo, 882742
1, 93320, Tempo, 888362
1, 93520, Tempo, 894188
1, 93720, Tempo, 899955
1, 93920, Tempo, 905934
1, 94080, Tempo, 911854
1, 94260, Tempo, 866051
1, 94320, Tempo, 871586
1, 94360, Tempo, 877193
1, 94420, Tempo, 882742
1, 94460, Tempo, 888362
1, 94520, Tempo, 894188
1, 94560, Tempo, 899955
1, 94800, Tempo, 866051
1, 95520, Tempo, 845070
1, 95760, Tempo, 863309
1, 96000, Tempo, 899955
1, 96240, Tempo, 866051
1, 96480, Tempo, 839161
1, 96720, Tempo, 863309
1, 96960, Tempo, 894188
1, 97200, Tempo, 866051
1, 97320, Tempo, 839161
1, 97440, Tempo, 888362
1, 97680, Tempo, 866051
1, 97800, Tempo, 839161
1, 97920, Tempo, 888362
1, 98160, Tempo, 866051
1, 98280, Tempo, 833333
1, 98400, Tempo, 866051
1, 98480, Tempo, 871586
1, 98560, Tempo, 877193
1, 98640, Tempo, 882742
1, 98680, Tempo, 888362
1, 98760, Tempo, 894188
1, 98840, Tempo, 899955
1, 98880, Tempo, 905934
1, 99840, Tempo, 882742
1, 100320, Tempo, 905934
1, 100800, Tempo, 866051
1, 101280, Tempo, 845070
1, 101520, Tempo, 863309
1, 101760, Tempo, 894188
1, 102000, Tempo, 866051
1, 102120, Tempo, 851064
1, 102240, Tempo, 839161
1, 102480, Tempo, 863309
1, 102720, Tempo, 888362
1, 102960, Tempo, 866051
1, 103200, Tempo, 888362
1, 103440, Tempo, 866051
1, 103680, Tempo, 894188
1, 103920, Tempo, 866051
1, 104120, Tempo, 866051
1, 104160, Tempo, 866051
1, 104240, Tempo, 871586
1, 104320, Tempo, 877193
1, 104400, Tempo, 882742
1, 104440, Tempo, 888362
1, 104520, Tempo, 894188
1, 104600, Tempo, 899955
1, 104640, Tempo, 894188
1, 105600, Tempo, 930233
1, 106080, Tempo, 905934
1, 107280, Tempo, 866051
1, 107520, Tempo, 888362
1, 107760, Tempo, 866051
1, 108000, Tempo, 888362
1, 108240, Tempo, 866051
1, 108480, Tempo, 899955
1, 108720, Tempo, 882353
1, 108960, Tempo, 895522
1, 109200, Tempo, 866051
1, 109440, Tempo, 905934
1, 109680, Tempo, 866051
1, 109920, Tempo, 882742
1, 109960, Tempo, 905934
1, 110160, Tempo, 866051
1, 110400, Tempo, 972132
1, 110640, Tempo, 1011293
1, 110880, Tempo, 972132
1, 111360, Marker_t, "2. Teil"
1, 111380, Tempo, 914495
1, 111720, Tempo, 914495
1, 111840, Tempo, 891795
1, 112320, Tempo, 908816
1, 112680, Tempo, 891795
1, 113280, Tempo, 914495
1, 113640, Tempo, 891795
1, 115200, Tempo, 902935
1, 115680, Tempo, 908816
1, 116160, Tempo, 891795
1, 116640, Tempo, 891795
1, 116720, Tempo, 897263
1, 116760, Tempo, 902935
1, 116840, Tempo, 908816
1, 116880, Tempo, 914495
1, 116960, Tempo, 920669
1, 117000, Tempo, 926355
1, 117080, Tempo, 932546
1, 117120, Tempo, 902935
1, 118080, Tempo, 891795
1, 119040, Tempo, 964010
1, 119061, Tempo, 936330
1, 119520, Tempo, 882742
1, 120000, Tempo, 949217
1, 120480, Tempo, 888362
1, 120960, Tempo, 942951
1, 121560, Tempo, 911854
1, 122040, Tempo, 942951
1, 122520, Tempo, 917712
1, 122880, Tempo, 888362
1, 123600, Tempo, 908816
1, 123840, Tempo, 923930
1, 124320, Tempo, 923930
1, 124800, Tempo, 942951
1, 125400, Tempo, 923930
1, 126600, Tempo, 1011634
1, 126720, Tempo, 894188
1, 127080, Tempo, 930233
1, 127200, Tempo, 917712
1, 127680, Tempo, 899955
1, 128040, Tempo, 936330
1, 128160, Tempo, 923930
1, 128640, Tempo, 917712
1, 128880, Tempo, 923930
1, 129120, Tempo, 930233
1, 129360, Tempo, 936330
1, 129600, Tempo, 942951
1, 129720, Tempo, 975927
1, 129840, Tempo, 911854
1, 130200, Tempo, 962464
1, 130320, Tempo, 917712
1, 130880, Tempo, 911854
1, 131040, Tempo, 905934
1, 131200, Tempo, 899955
1, 131360, Tempo, 894188
1, 131520, Tempo, 917712
1, 131760, Tempo, 905934
1, 131880, Tempo, 899955
1, 132000, Tempo, 894188
1, 132080, Tempo, 888362
1, 132200, Tempo, 882742
1, 132320, Tempo, 877193
1, 132400, Tempo, 871586
1, 132480, Tempo, 917712
1, 133440, Tempo, 917712
1, 133680, Tempo, 911854
1, 133920, Tempo, 905934
1, 134160, Tempo, 899955
1, 134400, Tempo, 894188
1, 134880, Tempo, 894188
1, 135000, Tempo, 899955
1, 135080, Tempo, 905934
1, 135200, Tempo, 911854
1, 135280, Tempo, 917712
1, 135360, Tempo, 923930
1, 135480, Tempo, 888362
1, 136800, Tempo, 888362
1, 136920, Tempo, 894188
1, 137040, Tempo, 899955
1, 137160, Tempo, 905934
1, 137760, Tempo, 936330
1, 138720, Tempo, 949217
1, 138760, Tempo, 955871
1, 138800, Tempo, 962464
1, 138840, Tempo, 969149
1, 138880, Tempo, 975927
1, 138920, Tempo, 982962
1, 138960, Tempo, 989772
1, 139000, Tempo, 997175
1, 139040, Tempo, 1004352
1, 139080, Tempo, 1011634
1, 139120, Tempo, 1019195
1, 139160, Tempo, 1026694
1, 139200, Tempo, 930233
1, 139800, Tempo, 866051
1, 140160, Tempo, 888362
1, 140520, Tempo, 866051
1, 140640, Tempo, 922084
1, 140880, Tempo, 883132
1, 141120, Tempo, 936330
1, 141720, Tempo, 866051
1, 142080, Tempo, 888362
1, 142440, Tempo, 866051
1, 142560, Tempo, 895790
1, 142800, Tempo, 883132
1, 143040, Tempo, 864803
1, 143280, Tempo, 819672
1, 143400, Tempo, 858861
1, 143520, Tempo, 915332
1, 143640, Tempo, 883132
1, 143660, Tempo, 876937
1, 144000, Tempo, 847338
1, 144240, Tempo, 824969
1, 144360, Tempo, 870827
1, 144480, Tempo, 882742
1, 144960, Tempo, 911854
1, 145920, Tempo, 917712
1, 146160, Tempo, 888362
1, 146880, Tempo, 858861
1, 147040, Tempo, 853121
1, 147120, Tempo, 847338
1, 147200, Tempo, 853121
1, 147280, Tempo, 858861
1, 147340, Tempo, 864803
1, 147360, Tempo, 960000
1, 147480, Tempo, 889284
1, 147600, Tempo, 883132
1, 147840, Tempo, 858861
1, 147960, Tempo, 853121
1, 148080, Tempo, 853121
1, 148200, Tempo, 858861
1, 148300, Tempo, 864803
1, 148320, Tempo, 935745
1, 148440, Tempo, 889284
1, 148560, Tempo, 870827
1, 148800, Tempo, 858861
1, 149760, Tempo, 871586
1, 150480, Tempo, 899955
1, 151680, Tempo, 866051
1, 152400, Tempo, 899955
1, 153600, Tempo, 982962
1, 153720, Tempo, 866051
1, 154080, Tempo, 923930
1, 154200, Tempo, 866051
1, 154680, Tempo, 866051
1, 154800, Tempo, 899955
1, 155040, Tempo, 866051
1, 155520, Tempo, 888362
1, 156120, Tempo, 866051
1, 156240, Tempo, 895790
1, 156360, Tempo, 927500
1, 156480, Tempo, 894188
1, 156720, Tempo, 866051
1, 156960, Tempo, 894188
1, 157200, Tempo, 866051
1, 157440, Tempo, 922084
1, 157920, Tempo, 889284
1, 158400, Tempo, 870827
1, 158880, Tempo, 955871
1, 159000, Tempo, 911854
1, 159240, Tempo, 982962
1, 159360, Tempo, 936330
1, 159800, Tempo, 936330
1, 159840, Tempo, 942951
1, 159880, Tempo, 949217
1, 159920, Tempo, 962464
1, 160240, Tempo, 1042028
1, 160280, Tempo, 1058014
1, 160320, Tempo, 930233
1, 160560, Tempo, 866051
1, 160800, Tempo, 917712
1, 161040, Tempo, 866051
1, 161280, Tempo, 936330
1, 162240, Tempo, 877193
1, 163200, Tempo, 905934
1, 163680, Tempo, 866051
1, 164080, Tempo, 989772
1, 164120, Tempo, 866051
1, 164880, Tempo, 866051
1, 165120, Tempo, 888362
1, 165600, Tempo, 866051
1, 166000, Tempo, 955871
1, 166080, Tempo, 866051
1, 167040, Tempo, 930233
1, 167160, Tempo, 866051
1, 167520, Tempo, 866051
1, 167600, Tempo, 871586
1, 167680, Tempo, 877193
1, 167760, Tempo, 882742
1, 167840, Tempo, 888362
1, 167920, Tempo, 894188
1, 167960, Tempo, 899955
1, 168000, Tempo, 982962
1, 168240, Tempo, 923930
1, 169080, Tempo, 866051
1, 169920, Tempo, 930233
1, 170400, Tempo, 877193
1, 170640, Tempo, 899955
1, 170880, Tempo, 930233
1, 171360, Tempo, 866051
1, 171720, Tempo, 877193
1, 172320, Tempo, 888362
1, 172800, Tempo, 894188
1, 173280, Tempo, 866051
1, 173760, Tempo, 888362
1, 173940, Tempo, 866051
1, 174240, Tempo, 866051
1, 174400, Tempo, 871586
1, 174560, Tempo, 877193
1, 174600, Tempo, 936330
1, 174680, Tempo, 882742
1, 174720, Tempo, 899955
1, 175200, Tempo, 866051
1, 176160, Tempo, 882742
1, 176600, Tempo, 882742
1, 176640, Tempo, 882742
1, 176840, Tempo, 888362
1, 177040, Tempo, 894188
1, 177240, Tempo, 899955
1, 177440, Tempo, 905934
1, 177600, Tempo, 911854
1, 177780, Tempo, 866051
1, 177840, Tempo, 871586
1, 177880, Tempo, 877193
1, 177940, Tempo, 882742
1, 177980, Tempo, 888362
1, 178040, Tempo, 894188
1, 178080, Tempo, 899955
1, 178320, Tempo, 866051
1, 178560, Tempo, 894188
1, 178800, Tempo, 866051
1, 179040, Tempo, 1071811
1, 179100, Tempo, 864803
1, 179280, Tempo, 1019541
1, 179340, Tempo, 864803
1, 179520, Tempo, 899955
1, 179760, Tempo, 866051
1, 180000, Tempo, 1062888
1, 180060, Tempo, 864803
1, 180240, Tempo, 1045114
1, 180300, Tempo, 864803
1, 180480, Tempo, 894188
1, 180720, Tempo, 866051
1, 180960, Tempo, 888362
1, 181200, Tempo, 866051
1, 181440, Tempo, 888362
1, 181680, Tempo, 866051
1, 181920, Tempo, 866051
1, 182000, Tempo, 871586
1, 182080, Tempo, 877193
1, 182160, Tempo, 882742
1, 182200, Tempo, 888362
1, 182280, Tempo, 894188
1, 182360, Tempo, 899955
1, 182400, Tempo, 905934
1, 183360, Tempo, 882742
1, 183840, Tempo, 905934
1, 184320, Tempo, 894188
1, 184560, Tempo, 866051
1, 184800, Tempo, 1062888
1, 184860, Tempo, 864803
1, 185040, Tempo, 1062888
1, 185100, Tempo, 864803
1, 185280, Tempo, 899955
1, 185520, Tempo, 866051
1, 185760, Tempo, 1045114
1, 185820, Tempo, 864803
1, 186000, Tempo, 1036269
1, 186060, Tempo, 864803
1, 186240, Tempo, 894188
1, 186480, Tempo, 866051
1, 186720, Tempo, 888362
1, 186960, Tempo, 866051
1, 187200, Tempo, 888362
1, 187440, Tempo, 866051
1, 187680, Tempo, 866051
1, 187760, Tempo, 871586
1, 187840, Tempo, 877193
1, 187920, Tempo, 882742
1, 187960, Tempo, 888362
1, 188040, Tempo, 894188
1, 188120, Tempo, 899955
1, 188160, Tempo, 905934
1, 189120, Tempo, 882742
1, 189600, Tempo, 905934
1, 190080, Tempo, 928936
1, 190560, Tempo, 902120
1, 190800, Tempo, 866051
1, 191040, Tempo, 888362
1, 191280, Tempo, 866051
1, 191520, Tempo, 888362
1, 191760, Tempo, 866051
1, 192000, Tempo, 915332
1, 192480, Tempo, 895790
1, 192720, Tempo, 866051
1, 192960, Tempo, 905934
1, 193200, Tempo, 866051
1, 193440, Tempo, 882742
1, 193480, Tempo, 905934
1, 193680, Tempo, 866051
1, 193920, Tempo, 902120
1, 194280, Tempo, 888362
1, 194400, Tempo, 889284
1, 194880, Tempo, 911854
1, 195240, Tempo, 888362
1, 195600, Tempo, 889284
1, 195840, Tempo, 911854
1, 196200, Tempo, 888362
1, 196800, Tempo, 911854
1, 197040, Tempo, 888362
1, 197280, Tempo, 911854
1, 197520, Tempo, 888362
1, 197760, Tempo, 911854
1, 197880, Tempo, 917712
1, 198000, Tempo, 923930
1, 198120, Tempo, 930233
1, 198200, Tempo, 936330
1, 198320, Tempo, 942951
1, 198440, Tempo, 949217
1, 198600, Tempo, 1071811
1, 198664, Tempo, 1630878
1, 198720, Tempo, 1332741
1, 199200, Tempo, 1045114
1, 199680, Tempo, 909091
1, 199680, Marker_t, "Wiederholung 2. Teil"
1, 199700, Tempo, 914495
1, 200040, Tempo, 914495
1, 200160, Tempo, 891795
1, 200640, Tempo, 908816
1, 201000, Tempo, 891795
1, 201600, Tempo, 914495
1, 201960, Tempo, 891795
1, 202680, Tempo, 863309
1, 202800, Tempo, 882353
1, 202920, Tempo, 895522
1, 203040, Tempo, 882353
1, 203160, Tempo, 863309
1, 203280, Tempo, 882353
1, 203400, Tempo, 895522
1, 203520, Tempo, 902935
1, 203640, Tempo, 882353
1, 203760, Tempo, 902256
1, 203880, Tempo, 923077
1, 204000, Tempo, 908816
1, 204120, Tempo, 875912
1, 204240, Tempo, 902256
1, 204480, Tempo, 891795
1, 204960, Tempo, 891795
1, 205040, Tempo, 897263
1, 205080, Tempo, 902935
1, 205160, Tempo, 908816
1, 205200, Tempo, 914495
1, 205280, Tempo, 920669
1, 205320, Tempo, 926355
1, 205400, Tempo, 932546
1, 205440, Tempo, 902935
1, 206400, Tempo, 891795
1, 207360, Tempo, 964010
1, 207381, Tempo, 936330
1, 207840, Tempo, 869565
1, 208080, Tempo, 882353
1, 208320, Tempo, 949217
1, 208800, Tempo, 888362
1, 209280, Tempo, 942951
1, 209880, Tempo, 911854
1, 210360, Tempo, 942951
1, 210840, Tempo, 917712
1, 211200, Tempo, 888362
1, 211920, Tempo, 908816
1, 212160, Tempo, 923930
1, 212640, Tempo, 923930
1, 213120, Tempo, 942951
1, 213480, Tempo, 960000
1, 213600, Tempo, 902256
1, 213720, Tempo, 923930
1, 214920, Tempo, 1011634
1, 215040, Tempo, 894188
1, 215400, Tempo, 930233
1, 215520, Tempo, 917712
1, 216000, Tempo, 899955
1, 216360, Tempo, 936330
1, 216480, Tempo, 923930
1, 216960, Tempo, 917712
1, 217200, Tempo, 923930
1, 217440, Tempo, 930233
1, 217680, Tempo, 936330
1, 217920, Tempo, 942951
1, 218040, Tempo, 975927
1, 218160, Tempo, 911854
1, 218520, Tempo, 962464
1, 218640, Tempo, 917712
1, 219200, Tempo, 911854
1, 219360, Tempo, 905934
1, 219520, Tempo, 899955
1, 219680, Tempo, 894188
1, 219840, Tempo, 917712
1, 220080, Tempo, 905934
1, 220200, Tempo, 899955
1, 220320, Tempo, 894188
1, 220400, Tempo, 888362
1, 220520, Tempo, 882742
1, 220640, Tempo, 877193
1, 220720, Tempo, 871586
1, 220800, Tempo, 917712
1, 221760, Tempo, 917712
1, 222000, Tempo, 911854
1, 222240, Tempo, 905934
1, 222480, Tempo, 899955
1, 222720, Tempo, 894188
1, 223200, Tempo, 894188
1, 223320, Tempo, 899955
1, 223400, Tempo, 905934
1, 223520, Tempo, 911854
1, 223600, Tempo, 917712
1, 223680, Tempo, 923930
1, 223800, Tempo, 888362
1, 223920, Tempo, 857143
1, 224160, Tempo, 882353
1, 224400, Tempo, 845070
1, 224640, Tempo, 882353
1, 225120, Tempo, 888362
1, 225240, Tempo, 894188
1, 225360, Tempo, 899955
1, 225480, Tempo, 905934
1, 226080, Tempo, 936330
1, 227040, Tempo, 949217
1, 227080, Tempo, 955871
1, 227120, Tempo, 962464
1, 227160, Tempo, 969149
1, 227200, Tempo, 975927
1, 227240, Tempo, 982962
1, 227280, Tempo, 989772
1, 227320, Tempo, 997175
1, 227360, Tempo, 1004352
1, 227400, Tempo, 1011634
1, 227440, Tempo, 1019195
1, 227480, Tempo, 1026694
1, 227520, Tempo, 930233
1, 228120, Tempo, 866051
1, 228480, Tempo, 888362
1, 228840, Tempo, 866051
1, 228960, Tempo, 922084
1, 229200, Tempo, 883132
1, 229440, Tempo, 936330
1, 230040, Tempo, 866051
1, 230400, Tempo, 888362
1, 230760, Tempo, 866051
1, 230880, Tempo, 895790
1, 231120, Tempo, 883132
1, 231360, Tempo, 864803
1, 231480, Tempo, 839161
1, 231600, Tempo, 845070
1, 231720, Tempo, 858861
1, 231840, Tempo, 915332
1, 231960, Tempo, 883132
1, 231980, Tempo, 876937
1, 232320, Tempo, 847338
1, 232440, Tempo, 833333
1, 232560, Tempo, 833333
1, 232680, Tempo, 870827
1, 232800, Tempo, 882742
1, 233280, Tempo, 911854
1, 234240, Tempo, 917712
1, 234480, Tempo, 888362
1, 235200, Tempo, 858861
1, 235360, Tempo, 853121
1, 235440, Tempo, 847338
1, 235520, Tempo, 853121
1, 235600, Tempo, 858861
1, 235660, Tempo, 864803
1, 235680, Tempo, 960000
1, 235800, Tempo, 889284
1, 235920, Tempo, 883132
1, 236160, Tempo, 858861
1, 236280, Tempo, 853121
1, 236400, Tempo, 853121
1, 236520, Tempo, 858861
1, 236620, Tempo, 864803
1, 236640, Tempo, 935745
1, 236760, Tempo, 889284
1, 236880, Tempo, 870827
1, 237120, Tempo, 833333
1, 237240, Tempo, 857143
1, 237600, Tempo, 839161
1, 237720, Tempo, 851064
1, 238080, Tempo, 871586
1, 238800, Tempo, 899955
1, 239040, Tempo, 875912
1, 239160, Tempo, 869565
1, 239280, Tempo, 895522
1, 239640, Tempo, 869565
1, 239760, Tempo, 895522
1, 240000, Tempo, 866051
1, 240720, Tempo, 899955
1, 240960, Tempo, 869565
1, 241080, Tempo, 895522
1, 241320, Tempo, 916031
1, 241440, Tempo, 869565
1, 241560, Tempo, 895522
1, 241920, Tempo, 982962
1, 242040, Tempo, 866051
1, 242400, Tempo, 923930
1, 242520, Tempo, 866051
1, 243000, Tempo, 866051
1, 243120, Tempo, 899955
1, 243360, Tempo, 866051
1, 243840, Tempo, 888362
1, 244440, Tempo, 866051
1, 244560, Tempo, 895790
1, 244680, Tempo, 927500
1, 244800, Tempo, 894188
1, 245040, Tempo, 866051
1, 245280, Tempo, 894188
1, 245520, Tempo, 866051
1, 245760, Tempo, 922084
1, 246240, Tempo, 889284
1, 246720, Tempo, 870827
1, 247200, Tempo, 955871
1, 247320, Tempo, 911854
1, 247560, Tempo, 982962
1, 247680, Tempo, 936330
1, 248120, Tempo, 936330
1, 248160, Tempo, 909091
1, 248240, Tempo, 962464
1, 248400, Tempo, 975610
1, 248560, Tempo, 1042028
1, 248600, Tempo, 1058014
1, 248640, Tempo, 930233
1, 248880, Tempo, 866051
